"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"2015-02-20",128.619995,129.5,128.050003,129.5,48948400,118.851883
"2015-02-23",130.020004,133,129.660004,133,70974100,122.064079
"2015-02-24",132.940002,133.600006,131.169998,132.169998,69228100,121.302315
"2015-02-25",131.559998,131.600006,128.149994,128.789993,74711700,118.200256
"2015-02-26",128.789993,130.869995,126.610001,130.419998,91287500,119.696228
"2015-02-27",130,130.570007,128.240005,128.460007,62014800,117.8974
"2015-03-02",129.25,130.279999,128.300003,129.089996,48096700,118.475578
"2015-03-03",128.960007,129.520004,128.089996,129.360001,37816300,118.723381
"2015-03-04",129.100006,129.559998,128.320007,128.539993,31666300,117.970802
"2015-03-05",128.580002,128.75,125.760002,126.410004,56517100,116.015945
"2015-03-06",128.399994,129.369995,126.260002,126.599998,72842100,116.190331
"2015-03-09",127.959999,129.570007,125.059998,127.139999,88528500,116.685921
"2015-03-10",126.410004,127.220001,123.800003,124.510002,68856600,114.272171
"2015-03-11",124.75,124.769997,122.110001,122.239998,68939000,112.188843
"2015-03-12",122.309998,124.900002,121.629997,124.449997,48362700,114.21711
"2015-03-13",124.400002,125.400002,122.580002,123.589996,51827300,113.427818
"2015-03-16",123.879997,124.949997,122.870003,124.949997,35874300,114.676003
"2015-03-17",125.900002,127.32,125.650002,127.040001,51023100,116.594139
"2015-03-18",127,129.160004,126.370003,128.470001,65270900,117.906548
"2015-03-19",128.75,129.25,127.400002,127.5,45809500,117.016342
"2015-03-20",128.25,128.399994,125.160004,125.900002,68695100,115.547905
"2015-03-23",127.120003,127.849998,126.519997,127.209999,37709700,116.750168
"2015-03-24",127.230003,128.039993,126.559998,126.690002,32842300,116.272911
"2015-03-25",126.540001,126.82,123.379997,123.379997,51655200,113.2351
"2015-03-26",122.760002,124.879997,122.599998,124.239998,47572900,114.024368
"2015-03-27",124.57,124.699997,122.910004,123.25,39546200,113.115784
"2015-03-30",124.050003,126.400002,124,126.370003,47099700,115.97924
"2015-03-31",126.089996,126.489998,124.360001,124.43,42090600,114.198746
"2015-04-01",124.82,125.120003,123.099998,124.25,40621400,114.033562
"2015-04-02",125.029999,125.559998,124.190002,125.32,32220100,115.015564
"2015-04-06",124.470001,127.510002,124.330002,127.349998,37194000,116.878647
"2015-04-07",127.639999,128.119995,125.980003,126.010002,35012300,115.648849
"2015-04-08",125.849998,126.400002,124.970001,125.599998,37329200,115.272545
"2015-04-09",125.849998,126.580002,124.660004,126.559998,32484000,116.153618
"2015-04-10",125.949997,127.209999,125.260002,127.099998,40188000,116.649216
"2015-04-13",128.369995,128.570007,126.610001,126.849998,36365100,116.419769
"2015-04-14",127,127.290001,125.910004,126.300003,25524600,115.914986
"2015-04-15",126.410004,127.129997,126.010002,126.779999,28970400,116.355522
"2015-04-16",126.279999,127.099998,126.110001,126.169998,28369000,115.795677
"2015-04-17",125.550003,126.139999,124.459999,124.75,51957000,114.492439
"2015-04-20",125.57,128.119995,125.169998,127.599998,47054300,117.108101
"2015-04-21",128.100006,128.199997,126.669998,126.910004,32435100,116.474838
"2015-04-22",126.989998,128.869995,126.32,128.619995,37654500,118.044243
"2015-04-23",128.300003,130.419998,128.139999,129.669998,45770900,119.007912
"2015-04-24",130.490005,130.630005,129.229996,130.279999,44525900,119.567741
"2015-04-27",132.309998,133.130005,131.149994,132.649994,96954200,121.742836
"2015-04-28",134.460007,134.539993,129.570007,130.559998,118924000,119.824707
"2015-04-29",130.160004,131.589996,128.300003,128.639999,63386100,118.062592
"2015-04-30",128.639999,128.639999,124.580002,125.150002,83195400,114.859558
"2015-05-01",126.099998,130.130005,125.300003,128.949997,58512600,118.347084
"2015-05-04",129.5,130.570007,128.259995,128.699997,50988300,118.117645
"2015-05-05",128.149994,128.449997,125.779999,125.800003,49271400,115.456108
"2015-05-06",126.559998,126.75,123.360001,125.010002,72141000,114.731071
"2015-05-07",124.769997,126.080002,124.019997,125.260002,43940900,115.440712
"2015-05-08",126.68,127.620003,126.110001,127.620003,55550400,117.615707
"2015-05-11",127.389999,127.559998,125.629997,126.32,42035800,116.417625
"2015-05-12",125.599998,126.879997,124.82,125.870003,48160000,116.002884
"2015-05-13",126.150002,127.190002,125.870003,126.010002,34694200,116.131927
"2015-05-14",127.410004,128.949997,127.160004,128.949997,45203500,118.841446
"2015-05-15",129.070007,129.490005,128.210007,128.770004,38208000,118.675552
"2015-05-18",128.380005,130.720001,128.360001,130.190002,50882900,119.984222
"2015-05-19",130.690002,130.880005,129.639999,130.070007,44633200,119.873642
"2015-05-20",130,130.979996,129.339996,130.059998,36454900,119.864433
"2015-05-21",130.070007,131.630005,129.830002,131.389999,39730400,121.090179
"2015-05-22",131.600006,132.970001,131.399994,132.539993,45596000,122.150032
"2015-05-26",132.600006,132.910004,129.119995,129.619995,70697600,119.458923
"2015-05-27",130.339996,132.259995,130.050003,132.039993,45833200,121.689232
"2015-05-28",131.860001,131.949997,131.100006,131.779999,30733300,121.449577
"2015-05-29",131.229996,131.449997,129.899994,130.279999,50884500,120.067184
"2015-06-01",130.279999,131.389999,130.050003,130.539993,32112800,120.306801
"2015-06-02",129.860001,130.660004,129.320007,129.960007,33667600,119.772255
"2015-06-03",130.660004,130.940002,129.899994,130.119995,30983500,119.919716
"2015-06-04",129.580002,130.580002,128.910004,129.360001,38450100,119.219307
"2015-06-05",129.5,129.690002,128.360001,128.649994,35626800,118.564957
"2015-06-08",128.899994,129.210007,126.830002,127.800003,52674800,117.781601
"2015-06-09",126.699997,128.080002,125.620003,127.419998,56075400,117.431381
"2015-06-10",127.919998,129.339996,127.849998,128.880005,39087300,118.776917
"2015-06-11",129.179993,130.179993,128.479996,128.589996,35390900,118.509666
"2015-06-12",128.190002,128.330002,127.110001,127.169998,36886200,117.200966
"2015-06-15",126.099998,127.239998,125.709999,126.919998,43988900,116.970581
"2015-06-16",127.029999,127.849998,126.370003,127.599998,31494100,117.597267
"2015-06-17",127.720001,127.879997,126.739998,127.300003,32918100,117.320793
"2015-06-18",127.230003,128.309998,127.220001,127.879997,35407200,117.855324
"2015-06-19",127.709999,127.82,126.400002,126.599998,54716900,116.675667
"2015-06-22",127.489998,128.059998,127.080002,127.610001,34039300,117.606491
"2015-06-23",127.480003,127.610001,126.879997,127.029999,30268900,117.071945
"2015-06-24",127.209999,129.800003,127.120003,128.110001,55280900,118.067299
"2015-06-25",128.860001,129.199997,127.5,127.5,31938100,117.505127
"2015-06-26",127.669998,127.989998,126.510002,126.75,44066800,116.813896
"2015-06-29",125.459999,126.470001,124.480003,124.529999,49161400,114.767921
"2015-06-30",125.57,126.120003,124.860001,125.43,44370700,115.597382
"2015-07-01",126.900002,126.940002,125.989998,126.599998,30238800,116.675667
"2015-07-02",126.43,126.690002,125.769997,126.440002,27211000,116.528198
"2015-07-06",124.940002,126.230003,124.849998,126,28060400,116.122704
"2015-07-07",125.889999,126.150002,123.769997,125.690002,46946800,115.837006
"2015-07-08",124.480003,124.639999,122.540001,122.57,60761600,112.961594
"2015-07-09",123.849998,124.059998,119.220001,120.07,78595000,110.65757
"2015-07-10",121.940002,123.849998,121.209999,123.279999,61354500,113.615921
"2015-07-13",125.029999,125.760002,124.32,125.660004,41440500,115.809349
"2015-07-14",126.040001,126.370003,125.040001,125.610001,31768100,115.76326
"2015-07-15",125.720001,127.150002,125.580002,126.82,33649200,116.878418
"2015-07-16",127.739998,128.570007,127.349998,128.509995,36222400,118.435951
"2015-07-17",129.080002,129.619995,128.309998,129.619995,46164700,119.458923
"2015-07-20",130.970001,132.970001,130.699997,132.070007,58900200,121.716888
"2015-07-21",132.850006,132.919998,130.320007,130.75,76756400,120.500343
"2015-07-22",121.989998,125.5,121.989998,125.220001,115450600,115.403839
"2015-07-23",126.199997,127.089996,125.059998,125.160004,50999500,115.348526
"2015-07-24",125.32,125.739998,123.900002,124.5,42162300,114.740288
"2015-07-27",123.089996,123.610001,122.120003,122.769997,44455500,113.145889
"2015-07-28",123.379997,123.910004,122.550003,123.379997,33618100,113.708076
"2015-07-29",123.150002,123.5,122.269997,122.989998,37011700,113.34864
"2015-07-30",122.32,122.57,121.709999,122.370003,33628300,112.777275
"2015-07-31",122.599998,122.639999,120.910004,121.300003,42885000,111.79113
"2015-08-03",121.5,122.57,117.519997,118.440002,69976000,109.155342
"2015-08-04",117.419998,117.699997,113.25,114.639999,124138600,105.653229
"2015-08-05",112.949997,117.440002,112.099998,115.400002,99312600,106.353653
"2015-08-06",115.970001,116.5,114.120003,115.129997,52903000,106.585083
"2015-08-07",114.580002,116.25,114.5,115.519997,38670400,106.946136
"2015-08-10",116.529999,119.989998,116.529999,119.720001,54951600,110.834412
"2015-08-11",117.809998,118.18,113.330002,113.489998,97082800,105.066818
"2015-08-12",112.529999,115.419998,109.629997,115.239998,101217500,106.686913
"2015-08-13",116.040001,116.400002,114.540001,115.150002,48535800,106.6036
"2015-08-14",114.32,116.309998,114.010002,115.959999,42929500,107.353477
"2015-08-17",116.040001,117.650002,115.5,117.160004,40884700,108.464417
"2015-08-18",116.43,117.440002,116.010002,116.5,34560700,107.853416
"2015-08-19",116.099998,116.519997,114.68,115.010002,48286500,106.474007
"2015-08-20",114.080002,114.349998,111.629997,112.650002,68501600,104.289146
"2015-08-21",110.43,111.900002,105.650002,105.760002,128275500,97.910515
"2015-08-24",94.870003,108.800003,92,103.120003,162206300,95.466469
"2015-08-25",111.110001,111.110001,103.5,103.739998,103601600,96.040459
"2015-08-26",107.089996,109.889999,105.050003,109.690002,96774600,101.548851
"2015-08-27",112.230003,113.239998,110.019997,112.919998,84616100,104.539131
"2015-08-28",112.169998,113.309998,111.540001,113.290001,53164400,104.881653
"2015-08-31",112.029999,114.529999,112,112.760002,56229300,104.390999
"2015-09-01",110.150002,111.879997,107.360001,107.720001,76845900,99.72506
"2015-09-02",110.230003,112.339996,109.129997,112.339996,61888800,104.002151
"2015-09-03",112.489998,112.779999,110.040001,110.370003,53233900,102.178383
"2015-09-04",108.970001,110.449997,108.510002,109.269997,49996300,101.160019
"2015-09-08",111.75,112.559998,110.32,112.309998,54843600,103.974388
"2015-09-09",113.760002,114.019997,109.769997,110.150002,85010800,101.974693
"2015-09-10",110.269997,113.279999,109.900002,112.57,62892800,104.21508
"2015-09-11",111.790001,114.209999,111.760002,114.209999,49915500,105.733368
"2015-09-14",116.580002,116.889999,114.860001,115.309998,58363400,106.751709
"2015-09-15",115.93,116.529999,114.419998,116.279999,43341200,107.649734
"2015-09-16",116.25,116.540001,115.440002,116.410004,37173500,107.770096
"2015-09-17",115.660004,116.489998,113.720001,113.919998,64112600,105.464905
"2015-09-18",112.209999,114.300003,111.870003,113.449997,74285300,105.02977
"2015-09-21",113.669998,115.370003,113.660004,115.209999,50222000,106.659157
"2015-09-22",113.379997,114.18,112.519997,113.400002,50346200,104.98349
"2015-09-23",113.629997,114.720001,113.300003,114.32,35756700,105.835205
"2015-09-24",113.25,115.5,112.370003,115,50219500,106.464729
"2015-09-25",116.440002,116.690002,114.019997,114.709999,56151900,106.196243
"2015-09-28",113.849998,114.57,112.440002,112.440002,52109000,104.094742
"2015-09-29",112.830002,113.510002,107.860001,109.059998,73365400,100.965599
"2015-09-30",110.169998,111.540001,108.730003,110.300003,66473000,102.113564
"2015-10-01",109.07,109.620003,107.309998,109.580002,63929100,101.447006
"2015-10-02",108.010002,111.010002,107.550003,110.379997,58019800,102.187614
"2015-10-05",109.879997,111.370003,109.07,110.779999,52064700,102.557945
"2015-10-06",110.629997,111.739998,109.769997,111.309998,48196800,103.048599
"2015-10-07",111.739998,111.769997,109.410004,110.779999,46765600,102.557945
"2015-10-08",110.190002,110.190002,108.209999,109.5,61979600,101.37294
"2015-10-09",110,112.279999,109.489998,112.120003,52766100,103.798492
"2015-10-12",112.730003,112.75,111.440002,111.599998,30467200,103.317093
"2015-10-13",110.82,112.449997,110.68,111.790001,33049300,103.492973
"2015-10-14",111.290001,111.519997,109.559998,110.209999,44462400,102.030258
"2015-10-15",110.93,112.099998,110.489998,111.860001,37673500,103.557793
"2015-10-16",111.779999,112,110.529999,111.040001,39232600,102.798645
"2015-10-19",110.800003,111.75,110.110001,111.730003,29759200,103.437447
"2015-10-20",111.339996,114.169998,110.82,113.769997,48967800,105.326027
"2015-10-21",114,115.580002,113.699997,113.760002,41795200,105.31678
"2015-10-22",114.330002,115.5,114.099998,115.5,41654100,106.927628
"2015-10-23",116.699997,119.230003,116.330002,119.080002,59366900,110.241913
"2015-10-26",118.080002,118.129997,114.919998,115.279999,66333800,106.723946
"2015-10-27",115.400002,116.540001,113.989998,114.550003,69884400,106.048149
"2015-10-28",116.93,119.300003,116.059998,119.269997,85551400,110.417809
"2015-10-29",118.699997,120.690002,118.269997,120.529999,51227300,111.584305
"2015-10-30",120.989998,121.220001,119.449997,119.5,49365300,110.630745
"2015-11-02",120.800003,121.360001,119.610001,121.18,32203300,112.186066
"2015-11-03",120.790001,123.489998,120.699997,122.57,45519000,113.472885
"2015-11-04",123.129997,123.82,121.620003,122,44886100,112.945198
"2015-11-05",121.849998,122.690002,120.18,120.919998,39552700,112.42453
"2015-11-06",121.110001,121.809998,120.620003,121.059998,33042300,112.554688
"2015-11-09",120.959999,121.809998,120.050003,120.57,33871400,112.099144
"2015-11-10",116.900002,118.07,116.059998,116.769997,59127900,108.566086
"2015-11-11",116.370003,117.419998,115.209999,116.110001,45218000,107.952477
"2015-11-12",116.260002,116.82,115.650002,115.720001,32525600,107.589859
"2015-11-13",115.199997,115.57,112.269997,112.339996,45812400,104.447342
"2015-11-16",111.379997,114.239998,111,114.18,38106700,106.158073
"2015-11-17",114.919998,115.050003,113.32,113.690002,27616900,105.702499
"2015-11-18",115.760002,117.489998,115.5,117.290001,46674700,109.049568
"2015-11-19",117.639999,119.75,116.760002,118.779999,43295800,110.434891
"2015-11-20",119.199997,119.919998,118.849998,119.300003,34287100,110.91835
"2015-11-23",119.269997,119.730003,117.339996,117.75,32482500,109.477264
"2015-11-24",117.330002,119.349998,117.120003,118.879997,42803200,110.52787
"2015-11-25",119.209999,119.230003,117.919998,118.029999,21388300,109.737572
"2015-11-27",118.290001,118.410004,117.599998,117.809998,13046400,109.533035
"2015-11-30",117.989998,119.410004,117.75,118.300003,39180300,109.988617
"2015-12-01",118.75,118.809998,116.860001,117.339996,34852400,109.096039
"2015-12-02",117.339996,118.110001,116.080002,116.279999,33386600,108.110535
"2015-12-03",116.550003,116.790001,114.220001,115.199997,41569500,107.106407
"2015-12-04",115.290001,119.25,115.110001,119.029999,57777000,110.667328
"2015-12-07",118.980003,119.860001,117.809998,118.279999,32084200,109.970024
"2015-12-08",117.519997,118.599998,116.860001,118.230003,34309500,109.923523
"2015-12-09",117.639999,117.690002,115.080002,115.620003,46361400,107.496902
"2015-12-10",116.040001,116.940002,115.510002,116.169998,29212700,108.008263
"2015-12-11",115.190002,115.389999,112.849998,113.18,46886200,105.228317
"2015-12-14",112.18,112.68,109.790001,112.480003,64318700,104.577499
"2015-12-15",111.940002,112.800003,110.349998,110.489998,53323100,102.727333
"2015-12-16",111.07,111.989998,108.800003,111.339996,56238500,103.517616
"2015-12-17",112.019997,112.25,108.980003,108.980003,44772800,101.32341
"2015-12-18",108.910004,109.519997,105.809998,106.029999,96453300,98.58065
"2015-12-21",107.279999,107.370003,105.57,107.330002,47590600,99.789322
"2015-12-22",107.400002,107.720001,106.449997,107.230003,32789400,99.696365
"2015-12-23",107.269997,108.849998,107.199997,108.610001,32657400,100.979393
"2015-12-24",109,109,107.949997,108.029999,13570400,100.44014
"2015-12-28",107.589996,107.690002,106.18,106.82,26704200,99.31517
"2015-12-29",106.959999,109.43,106.860001,108.739998,30931200,101.100266
"2015-12-30",108.580002,108.699997,107.18,107.32,25213800,99.780022
"2015-12-31",107.010002,107.029999,104.82,105.260002,40912300,97.864746
"2016-01-04",102.610001,105.370003,102,105.349998,67649400,97.948441
"2016-01-05",105.75,105.849998,102.410004,102.709999,55791000,95.493919
"2016-01-06",100.559998,102.370003,99.870003,100.699997,68457400,93.625145
"2016-01-07",98.68,100.129997,96.43,96.449997,81094400,89.673714
"2016-01-08",98.550003,99.110001,96.760002,96.959999,70798000,90.147873
"2016-01-11",98.970001,99.059998,97.339996,98.529999,49739400,91.607574
"2016-01-12",100.550003,100.690002,98.839996,99.959999,49154200,92.937134
"2016-01-13",100.32,101.190002,97.300003,97.389999,62439600,90.547684
"2016-01-14",97.959999,100.480003,95.739998,99.519997,63170100,92.528015
"2016-01-15",96.199997,97.709999,95.360001,97.129997,79833900,90.305962
"2016-01-19",98.410004,98.650002,95.5,96.660004,53087700,89.868973
"2016-01-20",95.099998,98.190002,93.419998,96.790001,72334400,89.989838
"2016-01-21",97.059998,97.879997,94.940002,96.300003,52161500,89.534256
"2016-01-22",98.629997,101.459999,98.370003,101.419998,65800500,94.29454
"2016-01-25",101.519997,101.529999,99.209999,99.440002,51794500,92.453667
"2016-01-26",99.93,100.879997,98.07,99.989998,75077000,92.965019
"2016-01-27",96.040001,96.629997,93.339996,93.419998,133369700,86.856606
"2016-01-28",93.790001,94.519997,92.389999,94.089996,55678800,87.479507
"2016-01-29",94.790001,97.339996,94.349998,97.339996,64416500,90.50119
"2016-02-01",96.470001,96.709999,95.400002,96.43,40943500,89.655136
"2016-02-02",95.419998,96.040001,94.279999,94.480003,37357200,87.84214
